Time,Type,Length
12921741576000,MWr,40
12921741611000,MWr,40
12921741646000,MWr,40
12921741681000,MWr,40
12921741720000,MWr,40
12921741755000,MWr,40
12921741792000,MWr,40
12921741827000,MWr,40
12921741860000,MWr,40
12921741897000,MWr,40
12921741932000,MWr,40
12921741971000,MWr,40
12921744708000,MWr,40
12921744743000,MWr,40
12921744778000,MWr,40
12921744813000,MWr,40
12921744852000,MWr,40
12921744887000,MWr,40
12921744922000,MWr,40
12921744957000,MWr,40
12921744992000,MWr,40
12921745027000,MWr,40
12921745062000,MWr,40
12921745101000,MWr,40
12921745136000,MWr,40
12921745171000,MWr,40
12921745206000,MWr,40
12921745241000,MWr,40
12921745278000,MWr,40
12921745311000,MWr,40
12921745352000,MWr,40
12921745387000,MWr,40
12921745422000,MWr,40
12921745457000,MWr,40
12921745492000,MWr,40
12921745527000,MWr,40
12921745562000,MWr,40
12921745597000,MWr,40
12921745636000,MWr,40
12921745671000,MWr,40
12921745706000,MWr,40
12921745741000,MWr,40
12921745776000,MWr,40
12921745811000,MWr,40
12921745846000,MWr,40
12921745885000,MWr,40
12921745920000,MWr,40
12921745955000,MWr,40
12921745990000,MWr,40
12921746025000,MWr,40
12921746060000,MWr,40
12921746095000,MWr,40
12921746134000,MWr,40
12921746169000,MWr,40
12921746204000,MWr,40
12921746241000,MWr,40
12921746276000,MWr,40
12921746311000,MWr,40
12921746346000,MWr,40
12921746381000,MWr,40
12921746420000,MWr,40
12921746455000,MWr,40
12921746490000,MWr,40
12921746525000,MWr,40
12921746560000,MWr,40
12921746595000,MWr,40
12921746630000,MWr,40
12921746669000,MWr,40
12921746704000,MWr,40
12921746739000,MWr,40
12921746774000,MWr,40
12921746809000,MWr,40
12921746844000,MWr,40
12921746879000,MWr,40
12921746918000,MWr,40
12921746953000,MWr,40
12921746988000,MWr,40
12921747023000,MWr,40
12921747060000,MWr,40
12921747110000,MWr,40
12921747145000,MWr,40
12921747184000,MWr,40
12921747219000,MWr,40
12921747254000,MWr,40
12921747289000,MWr,40
12921747324000,MWr,40
12921747359000,MWr,40
12921747394000,MWr,40
12921747433000,MWr,40
12921747468000,MWr,40
12921747503000,MWr,40
12921747538000,MWr,40
12921747573000,MWr,40
12921747608000,MWr,40
12921747643000,MWr,40
12921747678000,MWr,40
12921747719000,MWr,40
12921747752000,MWr,40
12921747789000,MWr,40
12921747824000,MWr,40
12921747859000,MWr,40
12921747894000,MWr,40
12921747929000,MWr,40
12921747968000,MWr,40
12921748003000,MWr,40
12921748038000,MWr,40
12921748073000,MWr,40
12921748108000,MWr,40
12921748143000,MWr,40
12921748178000,MWr,40
12921748217000,MWr,40
12921748252000,MWr,40
12921748287000,MWr,40
12921748322000,MWr,40
12921748357000,MWr,40
12921748392000,MWr,40
12921748427000,MWr,40
12921748462000,MWr,40
12921748503000,MWr,40
12921748538000,MWr,40
12921748573000,MWr,40
12921748608000,MWr,40
12921748643000,MWr,40
12921748678000,MWr,40
12921748713000,MWr,40
12921748752000,MWr,40
12921748787000,MWr,40
12921748822000,MWr,40
12921748857000,MWr,40
12921748892000,MWr,40
12921748927000,MWr,40
12921748962000,MWr,40
12921749001000,MWr,40
12921749036000,MWr,40
12921749071000,MWr,40
12921749106000,MWr,40
12921749141000,MWr,40
12921749178000,MWr,40
12921749213000,MWr,40
12921749248000,MWr,40
12921749287000,MWr,40
12921749322000,MWr,40
12921749357000,MWr,40
12921749392000,MWr,40
12921749427000,MWr,40
12921749462000,MWr,40
12921749497000,MWr,40
12921749536000,MWr,40
12921749571000,MWr,40
12921749606000,MWr,40
12921749641000,MWr,40
12921749676000,MWr,40
12921749711000,MWr,40
12921749746000,MWr,40
12921749785000,MWr,40
12921749820000,MWr,40
12921749857000,MWr,40
12921749892000,MWr,40
12921749927000,MWr,40
12921749962000,MWr,40
12921749997000,MWr,40
12921750032000,MWr,40
12921750071000,MWr,40
12921750118000,MWr,40
12921750153000,MWr,40
12921750188000,MWr,40
12921750223000,MWr,40
12921750258000,MWr,40
12921750293000,MWr,40
12921750332000,MWr,40
12921750367000,MWr,40
12921750402000,MWr,40
12921750439000,MWr,40
12921750474000,MWr,40
12921750509000,MWr,40
12921750544000,MWr,40
12921750583000,MWr,40
12921750618000,MWr,40
12921750653000,MWr,40
12921750688000,MWr,40
12921750723000,MWr,40
12921750758000,MWr,40
12921750793000,MWr,40
12921750832000,MWr,40
12921750867000,MWr,40
12921750902000,MWr,40
12921750937000,MWr,40
12921750972000,MWr,40
12921751007000,MWr,40
12921751042000,MWr,40
12921751083000,MWr,40
12921751118000,MWr,40
12921751153000,MWr,40
12921751188000,MWr,40
12921751223000,MWr,40
12921751258000,MWr,40
12921751293000,MWr,40
12921751328000,MWr,40
12921751367000,MWr,40
12921751402000,MWr,40
12921751437000,MWr,40
12921751472000,MWr,40
12921751507000,MWr,40
12921751542000,MWr,40
12921751577000,MWr,40
12921751618000,MWr,40
12921751653000,MWr,40
12921751688000,MWr,40
12921751723000,MWr,40
12921751758000,MWr,40
12921751793000,MWr,40
12921751828000,MWr,40
12921751867000,MWr,40
12921751902000,MWr,40
12921751937000,MWr,40
12921751972000,MWr,40
12921752007000,MWr,40
12921752042000,MWr,40
12921752077000,MWr,40
12921752112000,MWr,40
12921752151000,MWr,40
12921752188000,MWr,40
12921752223000,MWr,40
12921752258000,MWr,40
12921752293000,MWr,40
12921752328000,MWr,40
12921752363000,MWr,40
12921752402000,MWr,40
12921752437000,MWr,40
12921752472000,MWr,40
12921752507000,MWr,40
12921752542000,MWr,40
12921752577000,MWr,40
12921752612000,MWr,40
12921752651000,MWr,40
12921752686000,MWr,40
12921752723000,MWr,40
12921752758000,MWr,40
12921752793000,MWr,40
12921752828000,MWr,40
12921752863000,MWr,40
12921752898000,MWr,40
12921752937000,MWr,40
12921752972000,MWr,40
12921753007000,MWr,40
12921753042000,MWr,40
12921753077000,MWr,40
12921753132000,MWr,40
12921753171000,MWr,40
12921753208000,MWr,40
12921753243000,MWr,40
12921753278000,MWr,40
12921753313000,MWr,40
12921753348000,MWr,40
12921753383000,MWr,40
12921753418000,MWr,40
12921753457000,MWr,40
12921753492000,MWr,40
12921753527000,MWr,40
12921753562000,MWr,40
12921753597000,MWr,40
12921753632000,MWr,40
12921753667000,MWr,40
12921753706000,MWr,40
12921753741000,MWr,40
12921753778000,MWr,40
12921753813000,MWr,40
12921753848000,MWr,40
12921753883000,MWr,40
12921753918000,MWr,40
12921753957000,MWr,40
12921753992000,MWr,40
12921754027000,MWr,40
12921754062000,MWr,40
12921754097000,MWr,40
12921754132000,MWr,40
12921754167000,MWr,40
12921754202000,MWr,40
12921754241000,MWr,40
12921754276000,MWr,40
12921754313000,MWr,40
12921754348000,MWr,40
12921754383000,MWr,40
12921754418000,MWr,40
12921754453000,MWr,40
12921754492000,MWr,40
12921754527000,MWr,40
12921754562000,MWr,40
12921754597000,MWr,40
12921754632000,MWr,40
12921754667000,MWr,40
12921754702000,MWr,40
12921754741000,MWr,40
12921754776000,MWr,40
12921754812000,MWr,40
12921754848000,MWr,40
12921754885000,MWr,40
12921754920000,MWr,40
12921754955000,MWr,40
12921754990000,MWr,40
12921755029000,MWr,40
12921755064000,MWr,40
12921755099000,MWr,40
12921755134000,MWr,40
12921755169000,MWr,40
12921755204000,MWr,40
12921755239000,MWr,40
12921755278000,MWr,40
12921755313000,MWr,40
12921755348000,MWr,40
12921755383000,MWr,40
12921755418000,MWr,40
12921755453000,MWr,40
12921755488000,MWr,40
12921755529000,MWr,40
12921755564000,MWr,40
12921755599000,MWr,40
12921755634000,MWr,40
12921755669000,MWr,40
12921755704000,MWr,40
12921755739000,MWr,40
12921755778000,MWr,40
12921755813000,MWr,40
12921755848000,MWr,40
12921755883000,MWr,40
12921755918000,MWr,40
12921755953000,MWr,40
12921755988000,MWr,40
12921756023000,MWr,40
12921756064000,MWr,40
12921756097000,MWr,40
12921756152000,MWr,40
12921756187000,MWr,40
12921756222000,MWr,40
12921756257000,MWr,40
12921756292000,MWr,40
12921756331000,MWr,40
12921756366000,MWr,40
12921756401000,MWr,40
12921756436000,MWr,40
12921756471000,MWr,40
12921756506000,MWr,40
12921756541000,MWr,40
12921756580000,MWr,40
12921756615000,MWr,40
12921756650000,MWr,40
12921756685000,MWr,40
12921756720000,MWr,40
12921756755000,MWr,40
12921756790000,MWr,40
12921756829000,MWr,40
12921756864000,MWr,40
12921756901000,MWr,40
12921756936000,MWr,40
12921756971000,MWr,40
12921757006000,MWr,40
12921757041000,MWr,40
12921757076000,MWr,40
12921757115000,MWr,40
12921757150000,MWr,40
12921757185000,MWr,40
12921757220000,MWr,40
12921757255000,MWr,40
12921757290000,MWr,40
12921757325000,MWr,40
12921757364000,MWr,40
12921757399000,MWr,40
12921757434000,MWr,40
12921757469000,MWr,40
12921757504000,MWr,40
12921757541000,MWr,40
12921757574000,MWr,40
12921757613000,MWr,40
12921757648000,MWr,40
12921757685000,MWr,40
12921757720000,MWr,40
12921757755000,MWr,40
12921757790000,MWr,40
12921757825000,MWr,40
12921757864000,MWr,40
12921757899000,MWr,40
12921757934000,MWr,40
12921757969000,MWr,40
12921758004000,MWr,40
12921758039000,MWr,40
12921758074000,MWr,40
12921758109000,MWr,40
12921758148000,MWr,40
12921758183000,MWr,40
12921758218000,MWr,40
12921758253000,MWr,40
12921758288000,MWr,40
12921758323000,MWr,40
12921758358000,MWr,40
12921758397000,MWr,40
12921758432000,MWr,40
12921758467000,MWr,40
12921758504000,MWr,40
12921758537000,MWr,40
12921758574000,MWr,40
12921758609000,MWr,40
12921758648000,MWr,40
12921758683000,MWr,40
12921758718000,MWr,40
12921758753000,MWr,40
12921758788000,MWr,40
12921758823000,MWr,40
12921758858000,MWr,40
12921758893000,MWr,40
12921758932000,MWr,40
12921758967000,MWr,40
12921759002000,MWr,40
12921761974000,MWr,40
12921762009000,MWr,40
12921762048000,MWr,40
12921762083000,MWr,40
12921762118000,MWr,40
12921762153000,MWr,40
12921762200000,MWr,40
12921762235000,MWr,40
12921762270000,MWr,40
12921762309000,MWr,40
12921762344000,MWr,40
12921762379000,MWr,40
12921762414000,MWr,40
12921762449000,MWr,40
12921762484000,MWr,40
12921762519000,MWr,40
12921762558000,MWr,40
12921762593000,MWr,40
12921762628000,MWr,40
12921762663000,MWr,40
12921762698000,MWr,40
12921762733000,MWr,40
12921762768000,MWr,40
12921762803000,MWr,40
12921762842000,MWr,40
12921762877000,MWr,40
12921762912000,MWr,40
12921762947000,MWr,40
12921762982000,MWr,40
12921763017000,MWr,40
12921763054000,MWr,40
12921763091000,MWr,40
12921763126000,MWr,40
12921763161000,MWr,40
12921763198000,MWr,40
12921763233000,MWr,40
12921763268000,MWr,40
12921763303000,MWr,40
12921763342000,MWr,40
12921763377000,MWr,40
12921763412000,MWr,40
12921763447000,MWr,40
12921763482000,MWr,40
12921763517000,MWr,40
12921763552000,MWr,40
12921763587000,MWr,40
12921763626000,MWr,40
12921763661000,MWr,40
12921763696000,MWr,40
12921763731000,MWr,40
12921763766000,MWr,40
12921763801000,MWr,40
12921763836000,MWr,40
12921763875000,MWr,40
12921763910000,MWr,40
12921763945000,MWr,40
12921763980000,MWr,40
12921764015000,MWr,40
12921764050000,MWr,40
12921764085000,MWr,40
12921764124000,MWr,40
12921764159000,MWr,40
12921764194000,MWr,40
12921764229000,MWr,40
12921764264000,MWr,40
12921764299000,MWr,40
12921764334000,MWr,40
12921764369000,MWr,40
12921764408000,MWr,40
12921764443000,MWr,40
12921764478000,MWr,40
12921764513000,MWr,40
12921764548000,MWr,40
12921764583000,MWr,40
12921764618000,MWr,40
12921764657000,MWr,40
12921764692000,MWr,40
12921764727000,MWr,40
12921764762000,MWr,40
12921764797000,MWr,40
12921764832000,MWr,40
12921764867000,MWr,40
12921764906000,MWr,40
12921764941000,MWr,40
12921764976000,MWr,40
12921765011000,MWr,40
12921765046000,MWr,40
12921765081000,MWr,40
12921765116000,MWr,40
12921765155000,MWr,40
12921765202000,MWr,40
12921765237000,MWr,40
12921765272000,MWr,40
12921765307000,MWr,40
12921765342000,MWr,40
12921765377000,MWr,40
12921765416000,MWr,40
12921765451000,MWr,40
12921765488000,MWr,40
12921765523000,MWr,40
12921765556000,MWr,40
12921765593000,MWr,40
12921765626000,MWr,40
12921765663000,MWr,40
12921765702000,MWr,40
12921765737000,MWr,40
12921765772000,MWr,40
12921765807000,MWr,40
12921765842000,MWr,40
12921765877000,MWr,40
12921765912000,MWr,40
12921765951000,MWr,40
12921765986000,MWr,40
12921766021000,MWr,40
12921766056000,MWr,40
12921766091000,MWr,40
12921766126000,MWr,40
12921766161000,MWr,40
12921766200000,MWr,40
12921766235000,MWr,40
12921766270000,MWr,40
12921766305000,MWr,40
12921766340000,MWr,40
12921766375000,MWr,40
12921766410000,MWr,40
12921766445000,MWr,40
12921766484000,MWr,40
12921766519000,MWr,40
12921766554000,MWr,40
12921766589000,MWr,40
12921766624000,MWr,40
12921766659000,MWr,40
12921766694000,MWr,40
12921766733000,MWr,40
12921766768000,MWr,40
12921766803000,MWr,40
12921766838000,MWr,40
12921766873000,MWr,40
12921766908000,MWr,40
12921766943000,MWr,40
12921766982000,MWr,40
12921767017000,MWr,40
12921767052000,MWr,40
12921767087000,MWr,40
12921767122000,MWr,40
12921767157000,MWr,40
12921767192000,MWr,40
12921767227000,MWr,40
12921767266000,MWr,40
12921767301000,MWr,40
12921767336000,MWr,40
12921767371000,MWr,40
12921767406000,MWr,40
12921767441000,MWr,40
12921767476000,MWr,40
12921767515000,MWr,40
12921767550000,MWr,40
12921767585000,MWr,40
12921767620000,MWr,40
12921767655000,MWr,40
12921767690000,MWr,40
12921767725000,MWr,40
12921767764000,MWr,40
12921767799000,MWr,40
12921767834000,MWr,40
12921767869000,MWr,40
12921767904000,MWr,40
12921767939000,MWr,40
12921767974000,MWr,40
12921768009000,MWr,40
12921768048000,MWr,40
12921768083000,MWr,40
12921768118000,MWr,40
12921768153000,MWr,40
12921768200000,MWr,40
12921768235000,MWr,40
12921768270000,MWr,40
12921768309000,MWr,40
12921768344000,MWr,40
12921768379000,MWr,40
12921768414000,MWr,40
12921768449000,MWr,40
12921768484000,MWr,40
12921768519000,MWr,40
12921768558000,MWr,40
12921768593000,MWr,40
12921768628000,MWr,40
12921768663000,MWr,40
12921768698000,MWr,40
12921768733000,MWr,40
12921768768000,MWr,40
12921768807000,MWr,40
12921768842000,MWr,40
12921768877000,MWr,40
12921768912000,MWr,40
12921768947000,MWr,40
12921768982000,MWr,40
12921769017000,MWr,40
12921769056000,MWr,40
12921769091000,MWr,40
12921769126000,MWr,40
12921769161000,MWr,40
12921769196000,MWr,40
12921769231000,MWr,40
12921769266000,MWr,40
12921769301000,MWr,40
12921769340000,MWr,40
12921769375000,MWr,40
12921769410000,MWr,40
12921769445000,MWr,40
12921769480000,MWr,40
12921769515000,MWr,40
12921769550000,MWr,40
12921769589000,MWr,40
12921769624000,MWr,40
12921769659000,MWr,40
12921769694000,MWr,40
12921769729000,MWr,40
12921769764000,MWr,40
12921769799000,MWr,40
12921769838000,MWr,40
12921769873000,MWr,40
12921769908000,MWr,40
12921769943000,MWr,40
12921769978000,MWr,40
12921770013000,MWr,40
12921770048000,MWr,40
12921770083000,MWr,40
12921770122000,MWr,40
12921770157000,MWr,40
12921770192000,MWr,40
12921770227000,MWr,40
12921770262000,MWr,40
12921770297000,MWr,40
12921770332000,MWr,40
12921770371000,MWr,40
12921770406000,MWr,40
12921770441000,MWr,40
12921770476000,MWr,40
12921770511000,MWr,40
12921770546000,MWr,40
12921770581000,MWr,40
12921770620000,MWr,40
12921770655000,MWr,40
12921770690000,MWr,40
12921770725000,MWr,40
12921770760000,MWr,40
12921770795000,MWr,40
12921770830000,MWr,40
12921770865000,MWr,40
12921770904000,MWr,40
12921770939000,MWr,40
12921770974000,MWr,40
12921771009000,MWr,40
12921771044000,MWr,40
12921771079000,MWr,40
12921771114000,MWr,40
12921771153000,MWr,40
12921771200000,MWr,40
12921771235000,MWr,40
12921771270000,MWr,40
12921771305000,MWr,40
12921771340000,MWr,40
12921771375000,MWr,40
12921771414000,MWr,40
12921771449000,MWr,40
12921771484000,MWr,40
12921771519000,MWr,40
12921771554000,MWr,40
12921771589000,MWr,40
12921771624000,MWr,40
12921771663000,MWr,40
12921771698000,MWr,40
12921771733000,MWr,40
12921771768000,MWr,40
12921771803000,MWr,40
12921771838000,MWr,40
12921771873000,MWr,40
12921771908000,MWr,40
12921771947000,MWr,40
12921771982000,MWr,40
12921772017000,MWr,40
12921772052000,MWr,40
12921772087000,MWr,40
12921772122000,MWr,40
12921772157000,MWr,40
12921772196000,MWr,40
12921772231000,MWr,40
12921772266000,MWr,40
12921772301000,MWr,40
12921772336000,MWr,40
12921772371000,MWr,40
12921772406000,MWr,40
12921772445000,MWr,40
12921772480000,MWr,40
12921772515000,MWr,40
12921772550000,MWr,40
12921772585000,MWr,40
12921772620000,MWr,40
12921772655000,MWr,40
12921772690000,MWr,40
12921772731000,MWr,40
12921772764000,MWr,40
12921772799000,MWr,40
12921772836000,MWr,40
12921772871000,MWr,40
12921772906000,MWr,40
12921772941000,MWr,40
12921772980000,MWr,40
12921773015000,MWr,40
12921773050000,MWr,40
12921773085000,MWr,40
12921773120000,MWr,40
12921773155000,MWr,40
12921773190000,MWr,40
12921773229000,MWr,40
12921773264000,MWr,40
12921773299000,MWr,40
12921773334000,MWr,40
12921773369000,MWr,40
12921773404000,MWr,40
12921773439000,MWr,40
12921773478000,MWr,40
12921773513000,MWr,40
12921773548000,MWr,40
12921773583000,MWr,40
12921773618000,MWr,40
12921773653000,MWr,40
12921773688000,MWr,40
12921773723000,MWr,40
12921773762000,MWr,40
12921773797000,MWr,40
12921773832000,MWr,40
12921773867000,MWr,40
12921773902000,MWr,40
12921773937000,MWr,40
12921773972000,MWr,40
12921774011000,MWr,40
12921774046000,MWr,40
12921774081000,MWr,40
12921774116000,MWr,40
12921774151000,MWr,40
12921774206000,MWr,40
12921774241000,MWr,40
12921774280000,MWr,40
12921774315000,MWr,40
12921774350000,MWr,40
12921774385000,MWr,40
12921774420000,MWr,40
12921774455000,MWr,40
12921774492000,MWr,40
12921774529000,MWr,40
12921774566000,MWr,40
12921774601000,MWr,40
12921774636000,MWr,40
12921774671000,MWr,40
12921774706000,MWr,40
12921774741000,MWr,40
12921774780000,MWr,40
12921774815000,MWr,40
12921774850000,MWr,40
12921774885000,MWr,40
12921774920000,MWr,40
12921774955000,MWr,40
12921774994000,MWr,4
12921774999000,MWr,40
12921775034000,MWr,40
12921775073000,MWr,40
12921775108000,MWr,1
12921775112000,MWr,40
12921775147000,MWr,40
12921775182000,MWr,40
12921775217000,MWr,40
12921775252000,MWr,40
12921775287000,MWr,40
12921775326000,MWr,40
12921775361000,MWr,40
12921775396000,MWr,40
12921775431000,MWr,40
12921775466000,MWr,40
